iter	Logloss
1513	0.2728723446
1514	0.2728374758
1515	0.2728066416
1516	0.2727737945
1517	0.2727428077
1518	0.2727265105
1519	0.272689546
1520	0.2726646609
1521	0.2726222662
1522	0.2725764816
1523	0.2725379356
1524	0.2724846629
1525	0.2724618327
1526	0.272439778
1527	0.2724047343
1528	0.2723728138
1529	0.2723382006
1530	0.2723040885
1531	0.2722622021
1532	0.2722276696
1533	0.2721996908
1534	0.27215632
1535	0.2721346866
1536	0.2720979027
1537	0.2720785172
1538	0.2720523495
1539	0.2720139628
1540	0.2719878984
1541	0.2719501479
1542	0.2718930798
1543	0.2718573967
1544	0.2718148038
1545	0.2717968021
1546	0.2717367271
1547	0.27169695
1548	0.2716641296
1549	0.2716368737
1550	0.2716046208
1551	0.2715731206
1552	0.2715438043
1553	0.2715256805
1554	0.271479789
1555	0.2714536482
1556	0.2714308581
1557	0.2714172871
1558	0.2713740483
1559	0.2713443243
1560	0.2713191606
1561	0.2712766037
1562	0.271269868
1563	0.2712471433
1564	0.2712140991
1565	0.2711769114
1566	0.2711494116
1567	0.271123596
1568	0.2710803054
1569	0.2710237521
1570	0.2710072562
1571	0.2709918031
1572	0.2709612416
1573	0.2709252196
1574	0.2709043583
1575	0.2709034873
1576	0.2708580642
1577	0.2708122542
1578	0.2707851016
1579	0.2707364313
1580	0.2707073104
1581	0.2706830224
1582	0.2706632373
1583	0.2706236805
1584	0.2706228282
1585	0.2706210815
1586	0.2705942771
1587	0.2705540118
1588	0.2705429038
1589	0.2704942679
1590	0.2704580254
1591	0.2704195841
1592	0.2703667572
1593	0.2703312686
1594	0.270284645
1595	0.2702583215
1596	0.2702270702
1597	0.2702027176
1598	0.270180749
1599	0.2701576273
1600	0.2701332715
1601	0.2701065035
1602	0.27006655
1603	0.2700253892
1604	0.2699996124
1605	0.2699646055
1606	0.2699489349
1607	0.2699003765
1608	0.2698764121
1609	0.2698503502
1610	0.269817828
1611	0.2697921521
1612	0.2697488936
1613	0.2697424923
1614	0.2696880812
1615	0.2696562382
1616	0.2696308496
1617	0.2695871762
1618	0.269550996
1619	0.2695059051
1620	0.2694684385
1621	0.2694379859
1622	0.2694040987
1623	0.2693613792
1624	0.2693438788
1625	0.2693312334
1626	0.2693017339
1627	0.2692659099
1628	0.2692365026
1629	0.2691989194
1630	0.2691557979
1631	0.2691102954
1632	0.2690724872
1633	0.2690263026
1634	0.2689892836
1635	0.2689527132
1636	0.2689231562
1637	0.2689080036
1638	0.2688661945
1639	0.2688402645
1640	0.2687967977
1641	0.268768984
1642	0.2687329704
1643	0.2687019722
1644	0.2686769243
1645	0.2686505955
1646	0.2686229425
1647	0.2685868925
1648	0.2685575393
1649	0.2685250562
1650	0.2684951279
1651	0.2684903682
1652	0.2684493225
1653	0.2684454522
1654	0.2684020903
1655	0.2683579908
1656	0.2683282049
1657	0.2682915689
1658	0.2682802345
1659	0.2682422864
1660	0.2681956334
1661	0.2681563466
1662	0.2681365621
1663	0.2681346401
1664	0.2680966542
1665	0.2680948004
1666	0.2680554475
1667	0.2680283468
1668	0.2679984059
1669	0.2679728428
1670	0.26792801
1671	0.267916952
1672	0.267882496
1673	0.2678546787
1674	0.2678078835
1675	0.2677670865
1676	0.2677241301
1677	0.2676907288
1678	0.2676519452
1679	0.2675971698
1680	0.2675599286
1681	0.2675253474
1682	0.2675151144
1683	0.2675136595
1684	0.2674886597
1685	0.2674583794
1686	0.2674289669
1687	0.2674047432
1688	0.2673806132
1689	0.267378752
1690	0.2673383372
1691	0.2672968381
1692	0.26729069
1693	0.2672571835
1694	0.2672073385
1695	0.2671609382
1696	0.2671357213
1697	0.2671197366
1698	0.2670850196
1699	0.2670516978
1700	0.2670082292
1701	0.2669720903
1702	0.2669478454
1703	0.2669148178
1704	0.2668824268
1705	0.2668404285
1706	0.2668054696
1707	0.2667803389
1708	0.2667387387
1709	0.2667102822
1710	0.2666804084
1711	0.266645046
1712	0.2666234413
1713	0.266575364
1714	0.2665727788
1715	0.2665448135
1716	0.2665058377
1717	0.2664715109
1718	0.2664358177
1719	0.2663839525
1720	0.2663722793
1721	0.2663370506
1722	0.2663362633
1723	0.266294403
1724	0.266251804
1725	0.2662106658
1726	0.2661847967
1727	0.2661545775
1728	0.266121468
1729	0.2660792923
1730	0.2660666215
1731	0.2660299418
1732	0.2660282586
1733	0.2659973227
1734	0.2659595505
1735	0.265958644
1736	0.2659337731
1737	0.2659077555
1738	0.2658684187
1739	0.2658674329
1740	0.2658446651
1741	0.2658118156
1742	0.2657802107
1743	0.2657510906
1744	0.2657235749
1745	0.2656973644
1746	0.2656574147
1747	0.26563892
1748	0.2656338832
1749	0.2656016759
1750	0.2655748273
1751	0.2655336622
1752	0.2654921986
1753	0.2654628785
1754	0.2654369901
1755	0.2654161062
1756	0.2654147672
1757	0.2653789834
1758	0.2653437246
1759	0.2653055905
1760	0.26527346
1761	0.2652407796
1762	0.2652188291
1763	0.2651846426
1764	0.2651470356
1765	0.2651185961
1766	0.2651076959
1767	0.265087861
1768	0.2650570583
1769	0.2650202726
1770	0.2649920822
1771	0.2649645516
1772	0.26491948
1773	0.2648894267
1774	0.2648636983
1775	0.2648114068
1776	0.2647866145
1777	0.2647486334
1778	0.2647480412
1779	0.2647469636
1780	0.2647211816
1781	0.2646874328
1782	0.2646864954
1783	0.2646730052
1784	0.2646653414
1785	0.2646213624
1786	0.2646195188
1787	0.2645718701
1788	0.2645369175
1789	0.2645046348
1790	0.2644789433
1791	0.2644325761
1792	0.264400944
1793	0.2643652136
1794	0.2643422672
1795	0.2643404387
1796	0.2643118476
1797	0.2642742338
1798	0.2642427461
1799	0.2642086825
1800	0.2641803666
1801	0.2641717214
1802	0.2641384176
1803	0.2640945091
1804	0.264071491
1805	0.2640312942
1806	0.2640045412
1807	0.2639712193
1808	0.263945705
1809	0.2639447621
1810	0.2638989445
1811	0.2638546638
1812	0.2638516728
1813	0.2638168988
1814	0.2637826731
1815	0.2637503958
1816	0.2637350977
1817	0.2637077503
1818	0.2636773054
1819	0.263648247
1820	0.2636168575
1821	0.263577526
1822	0.2635353839
1823	0.2635042336
1824	0.2634833347
1825	0.2634509211
1826	0.2634190287
1827	0.2633771249
1828	0.2633657051
1829	0.2633495711
1830	0.2633403716
1831	0.2632888862
1832	0.2632451787
1833	0.2632208806
1834	0.2631970877
1835	0.2631617718
1836	0.2631307603
1837	0.2630971776
1838	0.2630686282
1839	0.2630324972
1840	0.2630009406
1841	0.2629724678
1842	0.2629408976
1843	0.2629095473
1844	0.2628672257
1845	0.2628544459
1846	0.2628320522
1847	0.2628157987
1848	0.2628011987
1849	0.2627722168
1850	0.2627547948
1851	0.2627170332
1852	0.2626803669
1853	0.2626501201
1854	0.2626219942
1855	0.2625953376
1856	0.262555563
1857	0.2625186439
1858	0.2624980889
1859	0.2624599195
1860	0.2624394564
1861	0.2623978572
1862	0.262358647
1863	0.2623155063
1864	0.2622868726
1865	0.2622498355
1866	0.2622073662
1867	0.2621668914
1868	0.2621225679
1869	0.2621178872
1870	0.2620859932
1871	0.2620615793
1872	0.2620074513
1873	0.2619793286
1874	0.2619775684
1875	0.2619465208
1876	0.261899899
1877	0.2618563256
1878	0.2618269268
1879	0.2617925118
1880	0.2617907903
1881	0.261768859
1882	0.2617419754
1883	0.2617090332
1884	0.2616853156
1885	0.2616711225
1886	0.2616398877
1887	0.2616077911
1888	0.2616070571
1889	0.2615698434
1890	0.261541034
1891	0.2615054932
1892	0.261472692
1893	0.2614362238
1894	0.2613779183
1895	0.2613564153
1896	0.2613320717
1897	0.2612859476
1898	0.2612477016
1899	0.2612156186
1900	0.2611676012
1901	0.2611666418
1902	0.2611352532
1903	0.261134032
1904	0.2611038676
1905	0.2610767596
1906	0.2610546606
1907	0.2609994762
1908	0.2609562261
1909	0.2609212532
1910	0.2608914947
1911	0.2608580868
1912	0.2608321121
1913	0.2607930929
1914	0.2607702647
1915	0.2607459604
1916	0.2607402084
1917	0.2607268256
1918	0.2607253835
1919	0.2606940595
1920	0.2606470609
1921	0.2606290904
1922	0.2605905485
1923	0.2605747618
1924	0.2605475329
1925	0.2605278586
1926	0.26049536
1927	0.2604939543
1928	0.2604577964
1929	0.2604189935
1930	0.2603758464
1931	0.2603370339
1932	0.2603088771
1933	0.2602859203
1934	0.2602441306
1935	0.2602205599
1936	0.2601894868
1937	0.260158426
1938	0.2601293068
1939	0.260088116
1940	0.2600866472
1941	0.2600575806
1942	0.2600343832
1943	0.2600014382
1944	0.2599688047
1945	0.2599260747
1946	0.2598858797
1947	0.2598656038
1948	0.2598387859
1949	0.2598100765
1950	0.2597783337
1951	0.259743714
1952	0.2597113714
1953	0.2596852538
1954	0.2596435986
1955	0.2596238438
1956	0.2595824438
1957	0.2595685218
1958	0.2595453362
1959	0.2595212492
1960	0.2594938885
1961	0.2594607884
1962	0.2594350081
1963	0.2594089742
1964	0.2593850095
1965	0.2593565383
1966	0.2593315748
1967	0.2592995542
1968	0.2592703653
1969	0.2592689901
1970	0.2592457257
1971	0.2592154104
1972	0.2591963532
1973	0.2591958176
1974	0.2591717291
1975	0.2591271175
1976	0.2591155575
1977	0.2590819602
1978	0.2590487124
1979	0.2590112718
1980	0.2589807649
1981	0.2589420406
1982	0.2589084531
1983	0.2588679527
1984	0.2588489452
1985	0.2588482847
1986	0.2588148398
1987	0.2587839709
1988	0.2587407468
1989	0.2587083091
1990	0.2586536607
1991	0.2586233174
1992	0.2585936358
1993	0.2585692037
1994	0.2585684561
1995	0.258559988
1996	0.2585276403
1997	0.2584993066
1998	0.2584666508
1999	0.2584634709
2000	0.2584365092
2001	0.2583989925
2002	0.2583752016
2003	0.2583518833
2004	0.2583175824
2005	0.2583169133
2006	0.2582946609
2007	0.2582674204
2008	0.2582591234
2009	0.2582370646
2010	0.2582099941
2011	0.2581854471
2012	0.2581418597
2013	0.2581123195
2014	0.2580602557
2015	0.2580504105
2016	0.2580244941
2017	0.2580054878
2018	0.2579906991
2019	0.2579598082
2020	0.2579435481
2021	0.2579173648
2022	0.2578957906
2023	0.2578683921
2024	0.2578453016
2025	0.2577991411
2026	0.257776066
2027	0.2577412598
2028	0.2577059685
2029	0.2576739332
2030	0.2576392915
2031	0.2576022249
2032	0.2575670092
2033	0.257548006
2034	0.2575115728
2035	0.2574789415
2036	0.2574547042
2037	0.2574283661
2038	0.2574275794
2039	0.2574016444
2040	0.2573740799
2041	0.2573384783
2042	0.2573070977
2043	0.2572932481
2044	0.2572717185
2045	0.257226888
2046	0.2571829253
2047	0.2571541949
2048	0.257124079
2049	0.2570998034
2050	0.257076364
2051	0.2570405983
2052	0.2570196703
2053	0.2569813747
2054	0.2569382892
2055	0.2569171769
2056	0.2568905106
2057	0.2568708659
2058	0.2568359154
2059	0.2568001175
2060	0.2567721471
2061	0.2567441703
2062	0.2566970429
2063	0.2566631607
2064	0.256643662
2065	0.2566095513
2066	0.2566043917
2067	0.2565798641
2068	0.2565440013
2069	0.2565091828
2070	0.256508705
2071	0.2564717304
2072	0.2564448826
2073	0.256417232
2074	0.2563814636
2075	0.2563523137
2076	0.2563377816
2077	0.2562896792
2078	0.2562643829
2079	0.2562414883
2080	0.2562139497
2081	0.2561823251
2082	0.2561567307
2083	0.2561241213
2084	0.2560901408
2085	0.2560650351
2086	0.2560380106
2087	0.2560144335
2088	0.2559980936
2089	0.2559694876
2090	0.2559389793
2091	0.2559042241
2092	0.2558710631
2093	0.2558245319
2094	0.2558000603
2095	0.255774358
2096	0.255734847
2097	0.2557214405
2098	0.2556870874
2099	0.2556594047
2100	0.2556380317
2101	0.255616884
2102	0.2555991583
2103	0.2555861448
2104	0.2555653431
2105	0.2555282604
2106	0.2554840506
2107	0.2554827561
2108	0.2554441534
2109	0.2554339155
2110	0.2553855931
2111	0.2553481451
2112	0.2553125972
2113	0.255290773
2114	0.2552585954
2115	0.2552580029
2116	0.2552342131
2117	0.2552068118
2118	0.2551806284
2119	0.255154127
2120	0.255137251
2121	0.2551045416
2122	0.255079905
2123	0.2550725006
2124	0.255051619
2125	0.2550240367
2126	0.2549954975
2127	0.2549593956
2128	0.254938706
2129	0.2548940535
2130	0.2548557059
2131	0.2548307369
2132	0.2547968462
2133	0.2547663615
2134	0.2547386158
2135	0.2547209709
2136	0.2546974544
2137	0.2546645395
2138	0.2546441835
2139	0.2546039263
2140	0.2545619785
2141	0.2545458338
2142	0.2545197064
2143	0.2544997536
2144	0.2544740871
2145	0.2544507861
2146	0.2544120122
2147	0.2543821903
2148	0.2543486266
2149	0.2543301
2150	0.2543031078
2151	0.2542633122
2152	0.2542304367
2153	0.2542104973
2154	0.2541614772
2155	0.2541205555
2156	0.2541193352
2157	0.2540690956
2158	0.2540677672
2159	0.2540424267
2160	0.2540195101
2161	0.2539783536
2162	0.2539390529
2163	0.2538990117
2164	0.2538721307
2165	0.2538706138
2166	0.2538389736
2167	0.2538283135
2168	0.2537994105
2169	0.2537805258
2170	0.2537604525
2171	0.2537475749
2172	0.2537088506
2173	0.2537066976
2174	0.2536886482
2175	0.2536485303
2176	0.2536108379
2177	0.2535928143
2178	0.2535666883
2179	0.2535338713
2180	0.2535133079
2181	0.2534872758
2182	0.2534616942
2183	0.2534488358
2184	0.2534251132
2185	0.2533952781
2186	0.253350445
2187	0.2533321142
2188	0.2533189431
2189	0.2532917594
2190	0.2532654697
2191	0.2532367491
2192	0.2532355316
2193	0.2532116823
2194	0.2531949483
2195	0.2531631762
2196	0.2531246098
2197	0.25310652
2198	0.2530655196
2199	0.2530239838
2200	0.253005409
2201	0.252985684
2202	0.2529571828
2203	0.2529311139
2204	0.2529111168
2205	0.2528715698
2206	0.2528376913
2207	0.2528097617
2208	0.2527711121
2209	0.2527448144
2210	0.252720946
2211	0.2526746576
2212	0.2526515827
2213	0.2526504018
2214	0.2526287953
2215	0.2526256692
2216	0.2525975168
2217	0.25256574
2218	0.2525382918
2219	0.2524941388
2220	0.252463573
2221	0.252435125
2222	0.2524138016
2223	0.2523782114
2224	0.2523615981
2225	0.2523605743
2226	0.2523306308
2227	0.2522912667
2228	0.252266332
2229	0.2522444412
2230	0.2522150003
2231	0.2521932948
2232	0.2521596842
2233	0.2521591611
2234	0.2521150163
2235	0.2520782457
2236	0.2520495689
2237	0.2520272001
2238	0.2520260512
2239	0.2520055627
2240	0.2519799263
2241	0.2519440754
2242	0.2519171655
2243	0.2518993776
2244	0.2518748381
2245	0.251842433
2246	0.2518177047
2247	0.2517849374
2248	0.2517468197
2249	0.2517279702
2250	0.2517027638
2251	0.2516789679
2252	0.2516630856
2253	0.2516276196
2254	0.2516251778
2255	0.2515872692
2256	0.2515727741
2257	0.2515477895
2258	0.251532148
2259	0.2514863484
2260	0.2514566609
2261	0.2514166959
2262	0.2513927066
2263	0.2513784279
2264	0.2513576759
2265	0.251331681
2266	0.2513280263
2267	0.251295309
2268	0.251264649
2269	0.2512564686
2270	0.2512335879
2271	0.2511971714
2272	0.2511708189
2273	0.2511697775
2274	0.2511687721
2275	0.2511426064
2276	0.2511029544
2277	0.2510889266
2278	0.2510816038
2279	0.2510594603
2280	0.2510161294
2281	0.2509838541
2282	0.2509670504
2283	0.2509334333
2284	0.2509306077
2285	0.2508948424
2286	0.2508663878
2287	0.2508392685
2288	0.25081492
2289	0.2507821655
2290	0.2507444463
2291	0.2507194172
2292	0.2506913104
2293	0.2506610503
2294	0.2506335853
2295	0.2505973129
2296	0.2505791526
2297	0.250543873
2298	0.2505096083
2299	0.2504899684
2300	0.2504646053
2301	0.2504326053
2302	0.2504047353
2303	0.2503722137
2304	0.2503358411
2305	0.25030042
2306	0.2502924594
2307	0.2502556847
2308	0.2502395981
2309	0.2502192973
2310	0.2501948071
2311	0.2501558277
2312	0.2501280396
2313	0.2500975494
2314	0.2500721103
2315	0.2500693929
2316	0.2500306053
2317	0.2499982645
2318	0.2499615069
2319	0.2499348966
2320	0.2499120645
2321	0.2498951341
2322	0.249851292
2323	0.2498319053
2324	0.2498065648
2325	0.2497736924
2326	0.2497461814
2327	0.249724809
2328	0.2496916221
2329	0.2496693352
2330	0.2496279129
2331	0.2496053102
2332	0.249577448
2333	0.2495762499
2334	0.2495752152
2335	0.2495609204
2336	0.2495598386
2337	0.2495244413
2338	0.2495057038
2339	0.2494756709
2340	0.2494476638
2341	0.249424963
2342	0.2493991882
2343	0.2493807142
2344	0.2493538546
2345	0.2493207259
2346	0.2493202268
2347	0.2492845195
2348	0.2492612843
2349	0.2492374685
2350	0.2492102156
2351	0.2491841674
2352	0.2491569196
2353	0.249122447
2354	0.2491220899
2355	0.2491027513
2356	0.2490807037
2357	0.2490538953
2358	0.2490172797
2359	0.2489946924
2360	0.2489585721
2361	0.2489358852
2362	0.2489133985
2363	0.2488836548
2364	0.2488484293
2365	0.2488228573
2366	0.2488023626
2367	0.2487723577
2368	0.2487373716
2369	0.2487203265
2370	0.2486931033
2371	0.2486626071
2372	0.2486235898
2373	0.2485947021
2374	0.2485880872
2375	0.2485643756
2376	0.2485517876
2377	0.2485268569
2378	0.2485136972
2379	0.248478611
2380	0.2484641057
2381	0.248435412
2382	0.2484056823
2383	0.2483730735
2384	0.248326369
2385	0.248324873
2386	0.2482948326
2387	0.248259491
2388	0.2482571482
2389	0.2482186655
2390	0.2482176389
2391	0.2482028608
2392	0.2481804495
2393	0.2481614195
2394	0.2481215927
2395	0.248079959
2396	0.2480592843
2397	0.2480157429
2398	0.2479781517
2399	0.247941204
2400	0.2479190576
2401	0.2478936417
2402	0.2478716887
2403	0.2478706436
2404	0.2478440017
2405	0.2478182128
2406	0.2477894419
2407	0.247766071
2408	0.24774383
2409	0.2477265351
2410	0.247676319
2411	0.247649208
2412	0.247624612
2413	0.2475915696
2414	0.2475614919
2415	0.2475440544
2416	0.2475190721
2417	0.2474965497
2418	0.2474620999
2419	0.2474286988
2420	0.2473854324
2421	0.247384355
2422	0.2473549898
2423	0.2473352021
2424	0.2473135986
2425	0.247281912
2426	0.247260636
2427	0.247222056
2428	0.2471976218
2429	0.2471751129
2430	0.2471582776
2431	0.2471475053
2432	0.2471238469
2433	0.2471080113
2434	0.2471055887
2435	0.2470737443
2436	0.2470375907
2437	0.2469999564
2438	0.2469622569
2439	0.2469326276
2440	0.2469026947
2441	0.2468674417
2442	0.246825013
2443	0.2468052774
2444	0.2467816171
2445	0.2467460791
2446	0.2467251876
2447	0.246705799
2448	0.2466791699
2449	0.2466430894
2450	0.2466165025
2451	0.2466161998
2452	0.2466097284
2453	0.2465690927
2454	0.2465557714
2455	0.2465370787
2456	0.2465058092
2457	0.2465054515
2458	0.2464660306
2459	0.2464415793
2460	0.2464085697
2461	0.2463738928
2462	0.2463390721
2463	0.2463386731
2464	0.2463089024
2465	0.2462792221
2466	0.246271778
2467	0.246234849
2468	0.2462201663
2469	0.2461958748
2470	0.2461610778
2471	0.2461422521
2472	0.2461269575
2473	0.2461041369
2474	0.2460796029
2475	0.2460496934
2476	0.2460262658
2477	0.2460219925
2478	0.2459952847
2479	0.2459949654
2480	0.2459704053
2481	0.2459508218
2482	0.2459197859
2483	0.2458843883
2484	0.2458651839
2485	0.2458450612
2486	0.245832995
2487	0.2458108228
2488	0.2457801548
2489	0.245754414
2490	0.2457252022
2491	0.2456949126
2492	0.2456689609
2493	0.2456495281
2494	0.245629291
2495	0.2455978676
2496	0.2455719077
2497	0.2455536403
2498	0.2455194717
2499	0.2454767111
2500	0.2454550684
2501	0.2454307495
2502	0.2454014168
2503	0.2453801305
2504	0.2453550999
