iter	Logloss
1514	0.2648824609
1515	0.2648199662
1516	0.2647813937
1517	0.2647385776
1518	0.2647046925
1519	0.2646537519
1520	0.2646249853
1521	0.2645829363
1522	0.2645467772
1523	0.2645017136
1524	0.2644778756
1525	0.2644357708
1526	0.2644052897
1527	0.2643661685
1528	0.2643192871
1529	0.2642882758
1530	0.2642360509
1531	0.2642050544
1532	0.2641691426
1533	0.2641302515
1534	0.2640986009
1535	0.2640651699
1536	0.2640305886
1537	0.2639987469
1538	0.263951907
1539	0.263919762
1540	0.2638870785
1541	0.2638644454
1542	0.2638372499
1543	0.2638001962
1544	0.2637676448
1545	0.2637299283
1546	0.2637027075
1547	0.2636636991
1548	0.2636130057
1549	0.2635764567
1550	0.2635380952
1551	0.2634961005
1552	0.2634627804
1553	0.2634237294
1554	0.2633783191
1555	0.2633435231
1556	0.2633116439
1557	0.2632706516
1558	0.263227001
1559	0.2631820021
1560	0.2631440934
1561	0.2631230435
1562	0.2630931841
1563	0.2630650959
1564	0.2630368927
1565	0.263013974
1566	0.2629692464
1567	0.2629347176
1568	0.2629009917
1569	0.2628596327
1570	0.2628178747
1571	0.2627812355
1572	0.2627436468
1573	0.2626982011
1574	0.2626523677
1575	0.2626125052
1576	0.2625812458
1577	0.2625542931
1578	0.2625217605
1579	0.2624768108
1580	0.2624446546
1581	0.2624030112
1582	0.2623698799
1583	0.2623272635
1584	0.2622858973
1585	0.262238266
1586	0.2622025326
1587	0.262164714
1588	0.2621223618
1589	0.2620818218
1590	0.2620506963
1591	0.2620068909
1592	0.2619528486
1593	0.2619250451
1594	0.2619062113
1595	0.2618686157
1596	0.2618344564
1597	0.2617901437
1598	0.2617542462
1599	0.2617219535
1600	0.2616823471
1601	0.261648701
1602	0.2616129908
1603	0.2615765353
1604	0.2615439116
1605	0.2615151179
1606	0.2614630718
1607	0.2614380743
1608	0.2613910743
1609	0.2613557502
1610	0.2613043349
1611	0.2612717692
1612	0.2612385367
1613	0.2612012561
1614	0.2611617573
1615	0.2611237282
1616	0.2610957601
1617	0.2610546723
1618	0.2610000131
1619	0.2609651366
1620	0.2609256039
1621	0.260891425
1622	0.2608591003
1623	0.2608377771
1624	0.2607930058
1625	0.2607526366
1626	0.2607061454
1627	0.2606551771
1628	0.2606051805
1629	0.2605514958
1630	0.2605151684
1631	0.2604875775
1632	0.2604514968
1633	0.2604168315
1634	0.2603815285
1635	0.2603495927
1636	0.2603071968
1637	0.2602504997
1638	0.2602212466
1639	0.2601738929
1640	0.26015663
1641	0.2601204134
1642	0.2600810443
1643	0.2600360896
1644	0.2599963098
1645	0.2599651183
1646	0.2599289386
1647	0.2598875502
1648	0.2598592207
1649	0.2598049083
1650	0.25977327
1651	0.2597309348
1652	0.2596715164
1653	0.2596365325
1654	0.2595993945
1655	0.259554285
1656	0.2595083049
1657	0.2594643042
1658	0.2594109494
1659	0.2593624666
1660	0.2593303146
1661	0.2593027772
1662	0.2592732744
1663	0.2592414494
1664	0.2592064648
1665	0.2591784875
1666	0.2591475576
1667	0.2590953256
1668	0.2590460676
1669	0.2590090263
1670	0.2589659312
1671	0.2589289138
1672	0.2588951681
1673	0.2588560626
1674	0.2588044459
1675	0.2587561962
1676	0.2587256474
1677	0.2586874412
1678	0.2586506527
1679	0.2586209165
1680	0.2586035127
1681	0.2585709971
1682	0.258540329
1683	0.2585289439
1684	0.258477029
1685	0.2584312661
1686	0.2583748793
1687	0.25834457
1688	0.2583296338
1689	0.2582893296
1690	0.2582500439
1691	0.2582063686
1692	0.2581610093
1693	0.2581436761
1694	0.2581074766
1695	0.2580810422
1696	0.2580304631
1697	0.2579933349
1698	0.2579774353
1699	0.2579293462
1700	0.2578778417
1701	0.2578465894
1702	0.2578091842
1703	0.2577700237
1704	0.2577381764
1705	0.257714766
1706	0.2576810015
1707	0.2576274288
1708	0.2575927163
1709	0.2575626033
1710	0.2575123243
1711	0.257473448
1712	0.2574331612
1713	0.2573965094
1714	0.2573593188
1715	0.2573149633
1716	0.2572961366
1717	0.2572473013
1718	0.2572168139
1719	0.2571749984
1720	0.2571494058
1721	0.2571113431
1722	0.2570618001
1723	0.2570289431
1724	0.256965304
1725	0.2569237636
1726	0.256866309
1727	0.2568341446
1728	0.2567941047
1729	0.2567655505
1730	0.2567236726
1731	0.2566785018
1732	0.256645671
1733	0.25660903
1734	0.2565695695
1735	0.2565447191
1736	0.2565031404
1737	0.2564637418
1738	0.2564164052
1739	0.2563704136
1740	0.2563304642
1741	0.256310239
1742	0.2562598823
1743	0.2562127022
1744	0.256178229
1745	0.2561484576
1746	0.2561258
1747	0.2560976154
1748	0.2560521721
1749	0.2560062207
1750	0.25597437
1751	0.25594061
1752	0.2558878965
1753	0.2558391212
1754	0.255808278
1755	0.2557655711
1756	0.2557125816
1757	0.2556745484
1758	0.2556203587
1759	0.2555865314
1760	0.2555468491
1761	0.2555140827
1762	0.2554754836
1763	0.2554508227
1764	0.2554239241
1765	0.2553687509
1766	0.2553401425
1767	0.2552928434
1768	0.2552445969
1769	0.2552026116
1770	0.2551654336
1771	0.2551140411
1772	0.2550907511
1773	0.2550411636
1774	0.2550029167
1775	0.2549705322
1776	0.2549540767
1777	0.2549117559
1778	0.2548733921
1779	0.2548209031
1780	0.2547719169
1781	0.2547182016
1782	0.2546885283
1783	0.2546558411
1784	0.2546210512
1785	0.2545824324
1786	0.2545570217
1787	0.2545198046
1788	0.2544813036
1789	0.2544536102
1790	0.2544043016
1791	0.2543584362
1792	0.2543217792
1793	0.2542845241
1794	0.2542331983
1795	0.2541936407
1796	0.2541345534
1797	0.2540785641
1798	0.2540286266
1799	0.2539893134
1800	0.2539540636
1801	0.253919643
1802	0.2538687231
1803	0.2538235612
1804	0.2537896825
1805	0.2537362685
1806	0.2537157407
1807	0.2536756939
1808	0.2536372476
1809	0.2535986444
1810	0.2535690831
1811	0.253518273
1812	0.2534962995
1813	0.2534577204
1814	0.2534333724
1815	0.2534060377
1816	0.2533705359
1817	0.2533476399
1818	0.253300495
1819	0.2532559419
1820	0.2532010993
1821	0.253163094
1822	0.2531234628
1823	0.2530736138
1824	0.2530307255
1825	0.2529918148
1826	0.2529661116
1827	0.2529362067
1828	0.2528980208
1829	0.2528530558
1830	0.2528235452
1831	0.2527702607
1832	0.2527470953
1833	0.2527064824
1834	0.2526581918
1835	0.2526351339
1836	0.2526021683
1837	0.2525560842
1838	0.2525134619
1839	0.2524886591
1840	0.2524462226
1841	0.2524306889
1842	0.2523836633
1843	0.2523415418
1844	0.2522997433
1845	0.252267166
1846	0.2522331741
1847	0.2522099882
1848	0.2521783513
1849	0.2521427456
1850	0.2521045136
1851	0.2520574266
1852	0.2520110765
1853	0.2519705962
1854	0.2519309522
1855	0.2518803256
1856	0.2518342387
1857	0.251785486
1858	0.2517502705
1859	0.2517115175
1860	0.2516889697
1861	0.2516541121
1862	0.2516272549
1863	0.2515885754
1864	0.2515487453
1865	0.2515126248
1866	0.2514740129
1867	0.2514362381
1868	0.2513965592
1869	0.2513472838
1870	0.2512978804
1871	0.2512564163
1872	0.2512088316
1873	0.2511673168
1874	0.2511168107
1875	0.2510696396
1876	0.2510275589
1877	0.2509898915
1878	0.2509511683
1879	0.2509176045
1880	0.2508859135
1881	0.2508408279
1882	0.2508027324
1883	0.2507590573
1884	0.250736608
1885	0.2506960903
1886	0.2506544924
1887	0.2506257191
1888	0.2505847409
1889	0.250564998
1890	0.250530039
1891	0.2504806495
1892	0.2504421693
1893	0.2504089344
1894	0.2503688973
1895	0.2503512686
1896	0.250309492
1897	0.2502630106
1898	0.2502141098
1899	0.2501862913
1900	0.2501428955
1901	0.250126301
1902	0.2500806035
1903	0.2500356282
1904	0.2500000847
1905	0.2499737193
1906	0.2499339426
1907	0.2498907519
1908	0.2498554179
1909	0.2498235037
1910	0.2498026108
1911	0.2497610404
1912	0.2497273801
1913	0.2496805976
1914	0.249645433
1915	0.2495994092
1916	0.2495680284
1917	0.2495403225
1918	0.2495052603
1919	0.2494700688
1920	0.249429551
1921	0.2493920057
1922	0.2493443849
1923	0.2493104025
1924	0.2492749435
1925	0.2492346829
1926	0.2491957491
1927	0.2491507698
1928	0.249111296
1929	0.2490827141
1930	0.2490506192
1931	0.2490291356
1932	0.2489941601
1933	0.2489617033
1934	0.2489259002
1935	0.2488898702
1936	0.2488418993
1937	0.2488052123
1938	0.2487733445
1939	0.2487302743
1940	0.2486982302
1941	0.2486546506
1942	0.2486180832
1943	0.2485723106
1944	0.2485304386
1945	0.2484964891
1946	0.2484635741
1947	0.2484179903
1948	0.2483782966
1949	0.2483266867
1950	0.2482883742
1951	0.2482560953
1952	0.2482045557
1953	0.2481706877
1954	0.2481166781
1955	0.2480794067
1956	0.248044474
1957	0.2480064794
1958	0.2479603484
1959	0.2479238178
1960	0.2478868508
1961	0.2478517219
1962	0.2478058641
1963	0.2477784962
1964	0.2477481528
1965	0.2477026588
1966	0.2476804868
1967	0.2476590443
1968	0.2476122497
1969	0.2475935251
1970	0.2475643397
1971	0.2475352323
1972	0.2475018677
1973	0.2474606773
1974	0.2474186518
1975	0.2473861331
1976	0.2473445843
1977	0.2473079865
1978	0.2472643253
1979	0.2472233139
1980	0.2471645017
1981	0.2471276261
1982	0.2470814087
1983	0.2470381381
1984	0.246981316
1985	0.2469443297
1986	0.2469208874
1987	0.2468821865
1988	0.2468401745
1989	0.2468102223
1990	0.2467751513
1991	0.2467414924
1992	0.2466946324
1993	0.2466616507
1994	0.2466180165
1995	0.2465831436
1996	0.2465425542
1997	0.2465006287
1998	0.2464609726
1999	0.2464173057
2000	0.2463769456
2001	0.2463481437
2002	0.2463091821
2003	0.2462812
2004	0.2462265127
2005	0.2461858384
2006	0.2461478808
2007	0.2461013627
2008	0.2460708754
2009	0.2460368431
2010	0.2460076753
2011	0.245975398
2012	0.2459323961
2013	0.245889305
2014	0.2458657632
2015	0.2458231252
2016	0.245795474
2017	0.2457509766
2018	0.2457288195
2019	0.2456861301
2020	0.2456551778
2021	0.2456444185
2022	0.2456025025
2023	0.2455569327
2024	0.2455092278
2025	0.2454839955
2026	0.2454403703
2027	0.2454047074
2028	0.2453688105
2029	0.2453334612
2030	0.2453107618
2031	0.2452627886
2032	0.2452223622
2033	0.2451851643
2034	0.2451437025
2035	0.2451303827
2036	0.2451043201
2037	0.2450716425
2038	0.2450377129
2039	0.2450061751
2040	0.244962449
2041	0.2449144759
2042	0.2448873498
2043	0.2448444608
2044	0.2447994028
2045	0.2447671085
2046	0.2447355503
2047	0.2446909408
2048	0.2446490679
2049	0.2446101104
2050	0.2445674068
2051	0.2445228598
2052	0.2445008361
2053	0.2444603135
2054	0.2444208859
2055	0.2443745893
2056	0.2443379104
2057	0.2442922977
2058	0.2442652456
2059	0.24423444
2060	0.2442009472
2061	0.2441802386
2062	0.2441582
2063	0.2441245505
2064	0.2441058861
2065	0.2440819637
2066	0.2440449089
2067	0.2440049545
2068	0.2439727755
2069	0.2439133016
2070	0.2438957985
2071	0.2438469344
2072	0.2438092208
2073	0.2437945994
2074	0.2437807817
2075	0.2437407493
2076	0.2437121791
2077	0.2436693634
2078	0.2436273624
2079	0.2436051811
2080	0.2435631666
2081	0.2435181296
2082	0.2434746038
2083	0.2434303471
2084	0.2433899383
2085	0.2433488093
2086	0.2433059325
2087	0.2432656328
2088	0.2432344445
2089	0.2431980135
2090	0.2431604411
2091	0.243124402
2092	0.2430878175
2093	0.2430513564
2094	0.2430237746
2095	0.2429828022
2096	0.24294967
2097	0.2429087373
2098	0.2428727746
2099	0.2428332652
2100	0.2428006515
2101	0.242769948
2102	0.2427307245
2103	0.242685431
2104	0.2426287447
2105	0.2425935274
2106	0.242539901
2107	0.242497152
